product_id,location_id,month,predicted_demand_qty,last_month_demand,last_month_sales,last_month_backorder,avg_demand_3m,same_month_last_year
432-CJA24,9,2025-12,0.86,3.0,3.0,0.0,7.33,5.74
432-CJA24,63,2025-12,0.01,0.04,0.04,0.0,0.49,0.04
432-CJA24,64,2025-12,0.09,0.29,0.29,0.0,0.46,0.21
432-CJA24,65,2025-12,0.09,0.41,0.41,0.0,0.82,0.04
433-CJA24,1,2025-12,54.98,208.75,208.75,0.0,473.17,127.24
433-CJA24,4,2025-12,49.54,66.75,66.75,0.0,67.42,14.25
433-CJA24,5,2025-12,0.02,1.39,1.39,0.0,1.11,
433-CJA24,6,2025-12,0.02,0.63,0.63,0.0,0.46,
433-CJA24,7,2025-12,0.02,0.2,0.2,0.0,0.2,
433-CJA24,9,2025-12,33.48,61.5,61.5,0.0,87.25,23.25
433-CJA24,24,2025-12,0.01,0.04,0.04,0.0,0.11,
433-CJA24,63,2025-12,0.04,0.24,0.24,0.0,0.99,0.17
433-CJA24,64,2025-12,0.1,0.2,0.2,0.0,0.27,
433-CJA24,65,2025-12,0.15,0.36,0.36,0.0,0.47,0.04
434-CJA12,1,2025-12,236.4,551.25,551.25,0.0,1132.92,479.0
434-CJA12,4,2025-12,164.72,194.0,194.0,0.0,191.75,42.75
434-CJA12,5,2025-12,0.1,0.91,0.91,0.0,1.69,
434-CJA12,6,2025-12,0.01,0.16,0.16,0.0,0.21,
434-CJA12,7,2025-12,0.01,0.08,0.08,0.0,0.24,
434-CJA12,9,2025-12,56.69,116.25,116.25,0.0,175.17,49.5
434-CJA12,12,2025-12,10.16,105.0,105.0,0.0,85.0,
434-CJA12,63,2025-12,0.04,0.32,0.32,0.0,2.23,0.33
434-CJA12,64,2025-12,0.29,0.41,0.41,0.0,0.38,
434-CJA12,65,2025-12,0.18,0.24,0.24,0.0,0.27,
434-CJA24,1,2025-12,4793.72,2664.5,2664.5,0.0,1488.58,110.5
434-CJA24,4,2025-12,56.64,76.25,76.25,0.0,60.67,17.75
434-CJA24,5,2025-12,0.1,1.0,1.0,0.0,3.34,
434-CJA24,6,2025-12,0.03,0.08,0.08,0.0,0.1,
434-CJA24,7,2025-12,0.28,1.0,1.0,0.0,0.97,
434-CJA24,9,2025-12,19.5,70.25,70.25,0.0,130.58,112.3
434-CJA24,10,2025-12,0.04,0.21,0.21,0.0,3.33,
434-CJA24,24,2025-12,0.04,0.42,0.42,0.0,0.59,
434-CJA24,25,2025-12,0.27,1.46,1.46,0.0,0.68,
434-CJA24,63,2025-12,0.09,0.25,0.25,0.0,0.48,0.74
434-CJA24,64,2025-12,0.05,0.12,0.12,0.0,0.14,
434-CJA24,65,2025-12,0.51,1.17,1.17,0.0,1.32,0.12
435-BOLSA250G,1,2025-12,67.12,227.25,227.25,0.0,466.43,109.5
435-BOLSA250G,4,2025-12,16.9,37.25,37.25,0.0,55.33,12.75
435-BOLSA250G,5,2025-12,0.02,0.92,0.92,0.0,1.02,
435-BOLSA250G,6,2025-12,0.01,0.13,0.13,0.0,0.19,
435-BOLSA250G,7,2025-12,0.01,0.12,0.12,0.0,0.19,
435-BOLSA250G,9,2025-12,22.31,48.25,48.25,0.0,80.42,22.5
435-BOLSA250G,10,2025-12,0.04,0.96,0.96,0.0,0.56,0.33
435-BOLSA250G,63,2025-12,0.05,0.4,0.4,0.0,2.47,1.7
435-BOLSA250G,64,2025-12,0.42,0.29,0.29,0.0,0.26,0.08
435-BOLSA250G,65,2025-12,0.32,0.25,0.25,0.0,0.23,
435-CJA-24,1,2025-12,0.62,17.0,0.0,17.0,12.67,
435-CJA-24,4,2025-12,0.36,1.0,0.0,1.0,1.67,
435-CJA-24,5,2025-12,0.01,0.04,0.04,0.0,0.18,
435-CJA-24,7,2025-12,0.02,0.08,0.08,0.0,0.11,
435-CJA-24,9,2025-12,0.8,3.0,0.0,3.0,3.67,
435-CJA-24,13,2025-12,8.01,180.0,180.0,0.0,133.33,
435-CJA-24,14,2025-12,77.43,420.0,420.0,0.0,260.0,255.0
435-CJA-24,30,2025-12,164.91,1200.0,1200.0,0.0,740.0,
435-CJA12,1,2025-12,13.23,31.25,18.25,13.0,51.19,24.5
435-CJA12,4,2025-12,5.51,7.0,7.0,0.0,12.67,5.0
435-CJA12,5,2025-12,0.02,0.5,0.5,0.0,0.5,
435-CJA12,6,2025-12,0.18,0.92,0.92,0.0,0.39,
435-CJA12,7,2025-12,0.02,1.0,1.0,0.0,0.86,
435-CJA12,9,2025-12,1.71,4.75,4.75,0.0,8.78,4.25
435-CJA12,24,2025-12,0.06,1.08,1.08,0.0,0.53,
435-CJA12,63,2025-12,0.02,0.08,0.08,0.0,0.3,0.08
435-CJA12,64,2025-12,0.02,0.08,0.08,0.0,0.08,0.25
435-CJA12,65,2025-12,0.71,0.84,0.84,0.0,0.75,0.25
435-SACHE-K9G,1,2025-12,70.3,91.0,91.0,0.0,101.69,498.0
435-SACHE-K9G,4,2025-12,27.31,38.0,38.0,0.0,47.67,96.0
435-SACHE-K9G,5,2025-12,0.16,5.0,5.0,0.0,3.33,
435-SACHE-K9G,7,2025-12,0.11,2.0,2.0,0.0,3.67,
435-SACHE-K9G,9,2025-12,60.89,132.0,85.0,47.0,187.0,426.0
435-SACHE-K9G,63,2025-12,0.02,1.01,1.01,0.0,1.17,
435-SACHE-K9G,65,2025-12,0.22,2.0,2.0,0.0,1.67,1.0
436-CJA24,1,2025-12,10.93,51.0,51.0,0.0,255.92,55.0
436-CJA24,4,2025-12,3.06,11.0,11.0,0.0,19.67,2.0
436-CJA24,5,2025-12,0.03,0.83,0.83,0.0,0.66,
436-CJA24,6,2025-12,0.04,0.21,0.21,0.0,0.14,
436-CJA24,7,2025-12,0.01,0.04,0.04,0.0,0.62,
436-CJA24,9,2025-12,6.68,13.5,13.5,0.0,22.67,7.0
436-CJA24,12,2025-12,4.17,60.0,60.0,0.0,61.67,
436-CJA24,13,2025-12,1.9,35.0,35.0,0.0,40.33,
436-CJA24,14,2025-12,5.31,33.0,33.0,0.0,57.33,
436-CJA24,20,2025-12,192.8,240.0,240.0,0.0,304.0,
436-CJA24,24,2025-12,0.02,0.04,0.04,0.0,0.07,
436-CJA24,63,2025-12,0.02,0.62,0.62,0.0,0.49,
436-CJA24,64,2025-12,0.01,0.04,0.04,0.0,0.23,
436-CJA24,65,2025-12,0.06,0.62,0.62,0.0,0.34,
437-CJA-12,1,2025-12,16.24,74.0,74.0,0.0,195.42,81.75
437-CJA-12,4,2025-12,6.9,20.25,20.25,0.0,36.5,6.53
437-CJA-12,5,2025-12,0.03,0.66,0.66,0.0,1.8,
437-CJA-12,6,2025-12,0.02,0.66,0.66,0.0,1.05,
437-CJA-12,7,2025-12,0.02,0.99,0.99,0.0,1.32,
437-CJA-12,9,2025-12,19.64,28.25,28.25,0.0,32.0,10.5
437-CJA-12,24,2025-12,0.01,0.08,0.08,0.0,0.11,
437-CJA-12,63,2025-12,0.39,0.5,0.5,0.0,1.08,0.16
437-CJA-12,64,2025-12,0.09,0.24,0.24,0.0,0.55,0.25
437-CJA-12,65,2025-12,0.72,0.74,0.74,0.0,1.08,0.08
438-GALON,1,2025-12,52.4,179.4,179.4,0.0,393.97,762.24
438-GALON,4,2025-12,39.83,61.07,61.07,0.0,70.16,18.87
438-GALON,5,2025-12,0.69,16.69,16.69,0.0,9.4,
438-GALON,6,2025-12,0.01,0.17,0.17,0.0,0.78,
438-GALON,7,2025-12,0.16,4.35,4.35,0.0,9.45,
438-GALON,9,2025-12,30.12,82.05,82.05,0.0,152.73,134.71
438-GALON,10,2025-12,0.34,0.83,0.83,0.0,1.11,
438-GALON,13,2025-12,6.09,84.0,84.0,0.0,87.67,
438-GALON,14,2025-12,63.28,420.0,420.0,0.0,224.0,70.0
438-GALON,20,2025-12,284.74,651.0,651.0,0.0,1722.0,
438-GALON,63,2025-12,0.08,0.68,0.68,0.0,5.64,0.17
438-GALON,64,2025-12,0.02,0.17,0.17,0.0,0.17,
438-GALON,65,2025-12,0.61,2.18,2.18,0.0,3.89,0.5
439-BOLSA,1,2025-12,44.53,114.75,114.75,0.0,232.33,65.0
439-BOLSA,4,2025-12,7.87,30.0,30.0,0.0,76.83,10.0
439-BOLSA,5,2025-12,0.03,0.92,0.92,0.0,1.07,
439-BOLSA,6,2025-12,0.04,1.92,1.92,0.0,1.75,
439-BOLSA,7,2025-12,0.02,0.08,0.08,0.0,0.16,
439-BOLSA,9,2025-12,25.89,49.25,49.25,0.0,73.67,17.01
439-BOLSA,10,2025-12,0.04,1.71,1.71,0.0,1.36,
439-BOLSA,12,2025-12,1.56,20.0,20.0,0.0,46.67,
439-BOLSA,24,2025-12,0.02,0.5,0.5,0.0,1.63,
439-BOLSA,63,2025-12,0.01,0.08,0.08,0.0,1.63,1.17
439-BOLSA,64,2025-12,0.01,0.25,0.25,0.0,1.16,
439-BOLSA,65,2025-12,0.02,0.04,0.04,0.0,0.65,1.0
440-BOLSA,1,2025-12,26.84,119.25,119.25,0.0,439.42,119.25
440-BOLSA,4,2025-12,28.75,63.0,63.0,0.0,97.33,6.5
440-BOLSA,5,2025-12,0.02,0.55,0.55,0.0,0.68,
440-BOLSA,6,2025-12,0.02,0.21,0.21,0.0,0.46,
440-BOLSA,7,2025-12,0.01,0.04,0.04,0.0,0.36,
440-BOLSA,9,2025-12,37.64,72.0,72.0,0.0,107.92,20.5
440-BOLSA,24,2025-12,0.04,0.76,0.76,0.0,2.47,
440-BOLSA,63,2025-12,0.33,2.78,2.78,0.0,2.23,0.5
440-BOLSA,64,2025-12,1.95,2.59,2.59,0.0,5.1,0.54
440-BOLSA,65,2025-12,0.29,0.63,0.63,0.0,1.92,0.08
441-BOLSA,1,2025-12,35.11,134.75,134.75,0.0,375.75,91.5
441-BOLSA,4,2025-12,10.65,30.0,30.0,0.0,62.17,23.0
441-BOLSA,5,2025-12,0.02,0.79,0.79,0.0,0.86,
441-BOLSA,6,2025-12,0.3,1.08,1.08,0.0,0.96,
441-BOLSA,7,2025-12,0.03,1.01,1.01,0.0,0.75,
441-BOLSA,9,2025-12,13.96,31.25,31.25,0.0,52.42,14.5
441-BOLSA,12,2025-12,1.91,25.0,25.0,0.0,48.33,
441-BOLSA,24,2025-12,0.49,2.41,2.41,0.0,1.17,
441-BOLSA,63,2025-12,0.07,0.67,0.67,0.0,2.98,1.58
441-BOLSA,64,2025-12,1.27,0.83,0.83,0.0,2.42,0.55
441-BOLSA,65,2025-12,0.09,0.37,0.37,0.0,1.61,0.66
442-BOLSA,1,2025-12,711.04,725.31,0.0,725.31,552.17,696.6
442-BOLSA,4,2025-12,61.05,86.4,15.75,70.65,82.19,71.1
442-BOLSA,5,2025-12,0.02,0.27,0.27,0.0,1.28,
442-BOLSA,6,2025-12,0.02,0.8,0.8,0.0,0.57,
442-BOLSA,7,2025-12,0.04,1.01,1.01,0.0,0.88,
442-BOLSA,9,2025-12,122.24,146.7,9.35,137.35,126.94,34.08
442-BOLSA,10,2025-12,0.1,1.0,1.0,0.0,0.42,
442-BOLSA,63,2025-12,0.01,0.09,0.09,0.0,0.98,0.16
442-BOLSA,64,2025-12,3.11,1.64,1.64,0.0,0.92,0.2
442-BOLSA,65,2025-12,0.36,0.75,0.75,0.0,1.09,0.43
442-CH.MEIN227G,1,2025-12,294.67,318.0,2.0,316.0,251.67,710.0
442-CH.MEIN227G,4,2025-12,0.25,2.0,2.0,0.0,13.0,66.0
442-CH.MEIN227G,5,2025-12,0.02,0.66,0.66,0.0,0.71,
442-CH.MEIN227G,6,2025-12,0.01,0.04,0.04,0.0,0.12,
442-CH.MEIN227G,7,2025-12,0.01,0.06,0.06,0.0,0.92,
442-CH.MEIN227G,9,2025-12,15.76,18.2,8.2,10.0,19.75,24.5
442-CH.MEIN227G,13,2025-12,1.73,20.0,20.0,0.0,28.33,20.0
442-CH.MEIN227G,14,2025-12,1.59,14.0,14.0,0.0,23.67,13.0
442-CH.MEIN227G,63,2025-12,0.02,0.54,0.54,0.0,0.35,
442-CH.MEIN227G,64,2025-12,0.01,0.02,0.02,0.0,0.09,
442-CH.MEIN227G,65,2025-12,2.95,0.6,0.6,0.0,0.27,0.42
446-CJA12,5,2025-12,0.01,0.01,0.01,0.0,0.04,
446-CJA12,6,2025-12,0.01,0.01,0.01,0.0,1.72,
446-CJA12,7,2025-12,0.01,0.08,0.08,0.0,0.19,
446-CJA12,9,2025-12,0.01,0.12,0.0,0.12,0.71,
446-CJA12,13,2025-12,14.58,168.0,168.0,0.0,238.0,
446-CJA12,14,2025-12,8.34,252.0,252.0,0.0,183.33,195.0
446-CJA12,30,2025-12,49.91,504.0,504.0,0.0,392.0,84.0
446-CJA12,63,2025-12,0.02,0.13,0.13,0.0,0.49,
447-CJA24,1,2025-12,1058.9,1628.0,1540.0,88.0,1804.67,920.0
447-CJA24,4,2025-12,140.9,202.0,202.0,0.0,213.33,42.0
447-CJA24,5,2025-12,0.16,2.32,2.32,0.0,1.94,
447-CJA24,6,2025-12,0.01,0.21,0.21,0.0,1.15,
447-CJA24,7,2025-12,0.02,0.58,0.58,0.0,1.72,
447-CJA24,9,2025-12,110.38,245.0,245.0,0.0,427.67,332.12
447-CJA24,13,2025-12,69.0,800.0,800.0,0.0,933.33,
447-CJA24,14,2025-12,300.03,1120.0,1120.0,0.0,1013.33,1175.0
447-CJA24,20,2025-12,307.04,2080.0,2080.0,0.0,3072.33,
447-CJA24,63,2025-12,0.03,0.21,0.21,0.0,2.86,0.91
447-CJA24,64,2025-12,0.03,0.08,0.08,0.0,3.43,
447-CJA24,65,2025-12,2.17,2.78,2.78,0.0,2.2,
447-CJA24 LITE,1,2025-12,41.01,110.39,68.25,42.14,172.46,62.75
447-CJA24 LITE,4,2025-12,2.13,9.5,9.5,0.0,27.97,14.4
447-CJA24 LITE,5,2025-12,0.18,1.91,1.91,0.0,2.17,
447-CJA24 LITE,6,2025-12,0.01,0.25,0.25,0.0,0.65,
447-CJA24 LITE,7,2025-12,0.02,0.84,0.84,0.0,1.46,
447-CJA24 LITE,9,2025-12,30.69,49.62,26.0,23.62,58.54,9.25
447-CJA24 LITE,63,2025-12,0.01,0.08,0.08,0.0,1.1,0.21
447-CJA24 LITE,64,2025-12,0.42,0.54,0.54,0.0,0.74,1.16
447-CJA24 LITE,65,2025-12,0.83,0.67,0.67,0.0,0.75,0.04
448-CJA24,1,2025-12,3997.21,5296.09,3679.25,1616.84,5238.78,1711.54
448-CJA24,4,2025-12,361.63,465.75,465.75,0.0,457.83,138.0
448-CJA24,5,2025-12,0.18,3.97,3.97,0.0,6.54,
448-CJA24,6,2025-12,0.02,0.36,0.36,0.0,0.83,
448-CJA24,7,2025-12,0.29,3.66,3.66,0.0,3.12,
448-CJA24,9,2025-12,219.11,441.63,441.63,0.0,701.21,210.5
448-CJA24,10,2025-12,0.55,0.21,0.21,0.0,0.11,
448-CJA24,63,2025-12,0.37,2.21,2.21,0.0,10.55,1.68
448-CJA24,64,2025-12,0.75,1.02,1.02,0.0,1.01,0.12
448-CJA24,65,2025-12,3.63,5.74,5.74,0.0,5.41,2.49
448-CJA24 LITE,1,2025-12,93.53,132.38,10.0,122.38,142.17,33.25
448-CJA24 LITE,4,2025-12,0.53,4.25,4.25,0.0,18.92,1.25
448-CJA24 LITE,5,2025-12,0.07,0.87,0.87,0.0,2.33,
448-CJA24 LITE,6,2025-12,0.01,0.04,0.04,0.0,0.31,
448-CJA24 LITE,7,2025-12,0.04,1.42,1.42,0.0,0.86,
448-CJA24 LITE,9,2025-12,83.81,58.22,18.0,40.22,39.07,4.25
448-CJA24 LITE,24,2025-12,0.22,1.5,1.5,0.0,1.36,
448-CJA24 LITE,63,2025-12,0.39,0.62,0.62,0.0,1.05,0.46
448-CJA24 LITE,64,2025-12,0.26,0.75,0.75,0.0,1.07,1.8
448-CJA24 LITE,65,2025-12,2.79,2.21,2.21,0.0,1.65,
449-CAJA12U.,1,2025-12,94.87,366.23,366.23,0.0,835.56,464.49
449-CAJA12U.,4,2025-12,66.01,158.72,158.72,0.0,236.83,87.23
449-CAJA12U.,5,2025-12,0.06,1.32,1.32,0.0,2.56,
449-CAJA12U.,6,2025-12,0.02,1.07,1.07,0.0,1.24,
449-CAJA12U.,7,2025-12,0.01,0.08,0.08,0.0,0.85,
449-CAJA12U.,9,2025-12,31.09,72.23,72.23,0.0,115.37,47.49
449-CAJA12U.,28,2025-12,0.02,0.16,0.16,0.0,0.14,
449-CAJA12U.,63,2025-12,0.22,0.58,0.58,0.0,2.1,0.41
449-CAJA12U.,64,2025-12,0.28,0.33,0.33,0.0,0.47,
449-CAJA12U.,65,2025-12,0.4,1.0,1.0,0.0,1.5,
449-CAJA248U.,1,2025-12,140.88,406.5,406.5,0.0,757.72,447.25
449-CAJA248U.,4,2025-12,92.95,182.0,182.0,0.0,245.18,76.59
449-CAJA248U.,5,2025-12,0.02,0.62,0.62,0.0,0.59,
449-CAJA248U.,6,2025-12,0.01,0.16,0.16,0.0,0.52,
449-CAJA248U.,7,2025-12,0.07,2.53,2.53,0.0,1.26,
449-CAJA248U.,9,2025-12,71.84,156.25,155.25,1.0,247.68,79.4
449-CAJA248U.,63,2025-12,0.02,0.13,0.13,0.0,0.41,0.04
449-CAJA248U.,64,2025-12,0.24,0.17,0.17,0.0,0.26,0.17
449-CAJA248U.,65,2025-12,0.2,0.49,0.49,0.0,0.66,0.04
449-CAJA48U.,1,2025-12,43.35,157.0,157.0,0.0,378.67,214.0
449-CAJA48U.,4,2025-12,35.03,49.0,49.0,0.0,45.67,12.0
449-CAJA48U.,5,2025-12,0.03,0.54,0.54,0.0,0.27,
449-CAJA48U.,6,2025-12,0.01,0.02,0.02,0.0,0.02,
449-CAJA48U.,7,2025-12,0.01,0.04,0.04,0.0,0.24,
449-CAJA48U.,9,2025-12,21.17,48.0,48.0,0.0,85.33,33.0
449-CAJA48U.,13,2025-12,33.01,240.0,240.0,0.0,340.0,
449-CAJA48U.,14,2025-12,58.63,300.0,300.0,0.0,683.0,
449-CAJA48U.,20,2025-12,171.01,880.0,880.0,0.0,1233.33,
449-CAJA48U.,63,2025-12,0.01,0.02,0.02,0.0,0.51,0.02
449-CJA 24,1,2025-12,14.6,41.5,41.5,0.0,77.59,30.25
449-CJA 24,4,2025-12,6.65,13.5,13.5,0.0,19.0,10.1
449-CJA 24,5,2025-12,0.17,4.99,4.99,0.0,6.45,
449-CJA 24,6,2025-12,0.05,2.26,2.26,0.0,5.69,
449-CJA 24,7,2025-12,0.18,5.71,5.71,0.0,6.39,
449-CJA 24,9,2025-12,18.5,25.25,25.25,0.0,25.67,17.5
449-CJA 24,10,2025-12,0.18,2.0,2.0,0.0,5.33,
449-CJA 24,24,2025-12,0.01,0.13,0.13,0.0,0.54,
449-CJA 24,63,2025-12,0.09,0.62,0.62,0.0,3.25,0.46
449-CJA 24,64,2025-12,1.84,1.57,1.57,0.0,1.2,0.5
449-CJA 24,65,2025-12,9.57,6.27,6.27,0.0,4.63,0.59
450-CAJA48U.,1,2025-12,3.47,28.0,28.0,0.0,121.33,58.0
450-CAJA48U.,4,2025-12,0.34,11.0,11.0,0.0,9.0,3.0
450-CAJA48U.,5,2025-12,0.01,0.3,0.3,0.0,0.51,
450-CAJA48U.,6,2025-12,0.01,0.02,0.02,0.0,0.04,
450-CAJA48U.,7,2025-12,0.01,0.08,0.08,0.0,0.83,
450-CAJA48U.,9,2025-12,1.44,6.75,6.75,0.0,22.58,7.5
450-CAJA48U.,13,2025-12,2.45,40.0,40.0,0.0,51.67,
450-CAJA48U.,14,2025-12,158.31,210.0,210.0,0.0,266.0,
450-CAJA48U.,20,2025-12,49.91,270.0,270.0,0.0,326.67,
450-CAJA48U.,63,2025-12,0.01,0.02,0.02,0.0,0.86,
450-CAJA48U.,65,2025-12,0.01,0.02,0.02,0.0,0.09,
450-CJA 12,1,2025-12,38.32,117.0,117.0,0.0,206.0,230.62
450-CJA 12,4,2025-12,2.46,11.75,11.75,0.0,29.58,22.75
450-CJA 12,5,2025-12,0.11,4.99,4.99,0.0,4.24,
450-CJA 12,6,2025-12,0.09,2.49,2.49,0.0,7.85,
450-CJA 12,7,2025-12,0.15,1.74,1.74,0.0,2.91,
450-CJA 12,9,2025-12,21.83,35.0,35.0,0.0,42.08,56.45
450-CJA 12,63,2025-12,0.02,0.16,0.16,0.0,1.42,0.73
450-CJA 12,64,2025-12,3.76,1.25,1.25,0.0,0.61,0.57
450-CJA 12,65,2025-12,3.8,5.06,5.06,0.0,5.17,0.74
450-CJA24U/227G,1,2025-12,43.9,97.25,97.25,0.0,147.67,93.25
450-CJA24U/227G,4,2025-12,16.22,23.75,23.75,0.0,26.58,16.57
450-CJA24U/227G,5,2025-12,0.08,3.22,3.22,0.0,3.9,
450-CJA24U/227G,6,2025-12,0.01,0.16,0.16,0.0,0.72,
450-CJA24U/227G,7,2025-12,0.02,0.95,0.95,0.0,1.56,
450-CJA24U/227G,9,2025-12,12.62,25.75,25.75,0.0,37.17,14.13
450-CJA24U/227G,10,2025-12,0.02,0.42,0.42,0.0,0.54,
450-CJA24U/227G,25,2025-12,0.02,0.21,0.21,0.0,0.22,
450-CJA24U/227G,63,2025-12,0.14,0.63,0.63,0.0,2.03,1.04
450-CJA24U/227G,64,2025-12,0.01,0.12,0.12,0.0,0.46,0.33
450-CJA24U/227G,65,2025-12,0.38,0.54,0.54,0.0,0.61,0.66
451-CAJA48U.,1,2025-12,2.85,18.0,18.0,0.0,168.33,44.0
451-CAJA48U.,4,2025-12,37.01,17.0,8.0,9.0,11.33,2.0
451-CAJA48U.,5,2025-12,0.01,0.1,0.1,0.0,0.52,
451-CAJA48U.,6,2025-12,0.01,0.04,0.04,0.0,0.16,
451-CAJA48U.,7,2025-12,0.01,0.02,0.02,0.0,0.16,
451-CAJA48U.,9,2025-12,1.46,4.75,4.75,0.0,11.08,3.5
451-CAJA48U.,13,2025-12,33.01,85.0,85.0,0.0,43.67,
451-CAJA48U.,14,2025-12,18.35,150.0,150.0,0.0,136.0,
451-CAJA48U.,63,2025-12,0.01,0.02,0.02,0.0,0.62,0.17
451-CAJA48U.,64,2025-12,0.07,1.34,1.34,0.0,0.7,
451-CAJA48U.,65,2025-12,0.02,0.02,0.02,0.0,0.09,
451-CJA24U/227G,1,2025-12,17.23,68.25,68.25,0.0,134.33,49.0
451-CJA24U/227G,4,2025-12,23.48,30.55,17.25,13.3,29.97,14.88
451-CJA24U/227G,5,2025-12,0.02,0.99,0.99,0.0,0.84,
451-CJA24U/227G,6,2025-12,0.01,0.32,0.32,0.0,0.41,
451-CJA24U/227G,7,2025-12,0.01,0.08,0.08,0.0,0.57,
451-CJA24U/227G,9,2025-12,9.21,19.5,19.5,0.0,29.75,8.12
451-CJA24U/227G,63,2025-12,0.08,0.36,0.36,0.0,1.37,0.16
451-CJA24U/227G,64,2025-12,1.17,2.04,2.04,0.0,2.24,0.17
451-CJA24U/227G,65,2025-12,0.01,0.12,0.12,0.0,0.6,0.08
452-CAJA48U.,1,2025-12,11.16,58.0,58.0,0.0,172.67,95.0
452-CAJA48U.,4,2025-12,1.05,6.0,6.0,0.0,24.67,8.0
452-CAJA48U.,5,2025-12,0.01,0.04,0.04,0.0,0.16,
452-CAJA48U.,6,2025-12,0.02,0.08,0.08,0.0,0.05,
452-CAJA48U.,7,2025-12,0.01,0.02,0.02,0.0,1.15,
452-CAJA48U.,9,2025-12,8.38,23.0,23.0,0.0,39.58,9.5
452-CAJA48U.,13,2025-12,6.3,100.0,100.0,0.0,143.33,
452-CAJA48U.,14,2025-12,126.04,510.0,510.0,0.0,314.67,
452-CAJA48U.,20,2025-12,94.05,815.0,815.0,0.0,501.67,
452-CAJA48U.,63,2025-12,0.02,0.14,0.14,0.0,0.53,
452-CAJA48U.,64,2025-12,0.01,0.02,0.02,0.0,0.42,0.02
452-CAJA48U.,65,2025-12,0.01,0.08,0.08,0.0,0.49,
452-CJA24U/227G,1,2025-12,53.23,187.5,187.5,0.0,402.46,134.0
452-CJA24U/227G,4,2025-12,36.14,78.25,78.25,0.0,115.94,31.25
452-CJA24U/227G,5,2025-12,0.19,1.36,1.36,0.0,2.77,
452-CJA24U/227G,6,2025-12,0.03,0.04,0.04,0.0,0.48,
452-CJA24U/227G,7,2025-12,0.17,1.75,1.75,0.0,1.44,
452-CJA24U/227G,9,2025-12,40.48,82.37,81.25,1.12,125.76,38.21
452-CJA24U/227G,28,2025-12,0.02,0.79,0.76,0.03,0.6,
452-CJA24U/227G,63,2025-12,0.04,0.29,0.29,0.0,5.43,1.76
452-CJA24U/227G,64,2025-12,0.02,0.13,0.13,0.0,0.38,0.29
452-CJA24U/227G,65,2025-12,1.17,0.57,0.57,0.0,0.49,1.49
453-CAJA48U.,1,2025-12,4.54,22.0,22.0,0.0,77.0,51.0
453-CAJA48U.,4,2025-12,1.53,6.0,6.0,0.0,14.67,1.0
453-CAJA48U.,5,2025-12,0.01,0.85,0.85,0.0,1.45,
453-CAJA48U.,6,2025-12,0.01,0.1,0.1,0.0,0.24,
453-CAJA48U.,7,2025-12,0.02,0.39,0.39,0.0,0.23,
453-CAJA48U.,9,2025-12,1.47,3.5,3.5,0.0,7.67,0.5
453-CAJA48U.,13,2025-12,3.32,50.0,50.0,0.0,61.67,
453-CAJA48U.,14,2025-12,82.8,210.0,210.0,0.0,173.0,
453-CAJA48U.,20,2025-12,4.51,120.0,120.0,0.0,190.0,
453-CAJA48U.,63,2025-12,0.02,0.04,0.04,0.0,3.24,0.08
453-CAJA48U.,64,2025-12,0.01,0.04,0.04,0.0,0.25,0.02
453-CAJA48U.,65,2025-12,0.03,0.13,0.13,0.0,0.07,
453-CJA24U/227G,1,2025-12,21.2,58.75,58.75,0.0,95.79,61.5
453-CJA24U/227G,4,2025-12,19.18,28.0,28.0,0.0,33.58,6.5
453-CJA24U/227G,5,2025-12,0.02,0.4,0.4,0.0,0.44,
453-CJA24U/227G,6,2025-12,0.01,0.12,0.12,0.0,0.31,
453-CJA24U/227G,7,2025-12,0.02,0.7,0.7,0.0,0.53,
453-CJA24U/227G,9,2025-12,13.57,22.5,22.5,0.0,30.16,10.25
453-CJA24U/227G,63,2025-12,0.11,0.49,0.49,0.0,1.32,0.54
453-CJA24U/227G,64,2025-12,0.25,0.53,0.53,0.0,0.87,0.08
453-CJA24U/227G,65,2025-12,0.02,0.12,0.12,0.0,0.37,0.16
453-MAYO-GAL,1,2025-12,681.59,1357.5,1357.5,0.0,2211.43,821.3
453-MAYO-GAL,4,2025-12,147.17,291.25,291.25,0.0,389.5,147.0
453-MAYO-GAL,5,2025-12,0.19,4.75,4.75,0.0,5.33,
453-MAYO-GAL,6,2025-12,0.05,1.0,1.0,0.0,1.83,
453-MAYO-GAL,7,2025-12,0.17,3.0,3.0,0.0,7.08,
453-MAYO-GAL,9,2025-12,68.46,242.5,242.5,0.0,505.83,177.25
453-MAYO-GAL,10,2025-12,0.02,1.0,1.0,0.0,0.92,
453-MAYO-GAL,13,2025-12,0.86,20.0,20.0,0.0,20.33,
453-MAYO-GAL,14,2025-12,1.74,18.0,18.0,0.0,25.33,
453-MAYO-GAL,20,2025-12,1.57,18.0,18.0,0.0,63.0,
453-MAYO-GAL,25,2025-12,1.0,0.5,0.5,0.0,0.33,
453-MAYO-GAL,28,2025-12,0.01,0.25,0.25,0.0,0.33,
453-MAYO-GAL,63,2025-12,0.63,1.75,1.75,0.0,3.42,2.25
453-MAYO-GAL,64,2025-12,3.76,2.75,2.75,0.0,2.42,2.25
453-MAYO-GAL,65,2025-12,2.88,9.75,9.75,0.0,18.25,3.5
454-MAYO GALON,5,2025-12,0.02,0.25,0.25,0.0,0.5,
454-MAYO GALON,30,2025-12,7.8,204.0,204.0,0.0,223.67,
